report_id|region|sub_region|application_area|observing_programme|report_type|station_name|station_type|platform_type|platform_sub_type|primary_station_id|station_record_number|primary_station_id_scheme|longitude|latitude|location_accuracy|location_method|location_quality|crs|station_speed|station_course|station_heading|height_of_station_above_local_ground|height_of_station_above_sea_level|height_of_station_above_sea_level_accuracy|sea_level_datum|report_meaning_of_timestamp|report_timestamp|report_duration|report_time_accuracy|report_time_quality|report_time_reference|profile_id|events_at_station|report_quality|duplicate_status|duplicates|record_timestamp|history|processing_level|processing_codes|source_id|source_record_id
ICOADS-302-ZNKK41|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-51.60|43.41|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 09:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKK41
ICOADS-302-ZNKHYD|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-51.25|43.48|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 10:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKHYD
ICOADS-302-ZNKG5E|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-50.90|43.54|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 11:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKG5E
ICOADS-302-ZNKDWW|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-50.53|43.61|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 12:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKDWW
ICOADS-302-ZNKC09|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-50.17|43.68|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 13:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKC09
ICOADS-302-ZNKA4K|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-49.79|43.75|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 14:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNKA4K
ICOADS-302-ZNK87G|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-49.41|43.81|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 15:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNK87G
ICOADS-302-ZNK68J|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-49.04|43.87|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 16:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNK68J
ICOADS-302-ZNK46O|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-48.69|43.93|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 17:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNK46O
ICOADS-302-ZNK1ZI|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-48.33|43.99|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 18:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNK1ZI
ICOADS-302-ZNJZXI|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-47.97|44.07|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 19:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJZXI
ICOADS-302-ZNJY07|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-47.61|44.15|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 20:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJY07
ICOADS-302-ZNJVXA|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-47.24|44.21|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 21:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJVXA
ICOADS-302-ZNJTZP|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-46.89|44.27|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 22:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJTZP
ICOADS-302-ZNJRX2|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-46.55|44.34|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-11 23:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJRX2
ICOADS-302-M3WFDF|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-42.40|45.10|14|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 12:00:00|HLY|3600|2|null|null|null|0|0|null|2024-10-21 11:03:30|2024-10-21 11:03:32. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-114-992-2016-4|M3WFDF
ICOADS-302-M3XMQ0|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-40.40|45.40|14|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 18:00:00|HLY|3600|2|null|null|null|0|0|null|2024-10-21 11:03:30|2024-10-21 11:03:32. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-114-992-2016-4|M3XMQ0
ICOADS-302-ZNJPVV|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-46.20|44.39|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 00:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJPVV
ICOADS-302-ZNJNZ2|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-45.85|44.45|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 01:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJNZ2
ICOADS-302-ZNJLXG|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-45.50|44.49|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 02:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJLXG
ICOADS-302-ZNJK76|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-45.16|44.55|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 03:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJK76
ICOADS-302-ZNJI1Q|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-44.81|44.62|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 04:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJI1Q
ICOADS-302-ZNJFYA|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-44.45|44.68|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 05:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJFYA
ICOADS-302-ZNJDSE|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-44.10|44.74|1|null|0|0|6.7|90|null|0.0|0.0|null|null|2|2016-04-12 06:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJDSE
ICOADS-302-ZNJBQE|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-43.78|44.82|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 07:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJBQE
ICOADS-302-ZNJ9OO|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-43.45|44.89|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 08:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJ9OO
ICOADS-302-ZNJ7XA|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-43.10|44.95|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 09:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJ7XA
ICOADS-302-ZNJ5TF|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-42.75|45.01|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 10:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJ5TF
ICOADS-302-ZNJ3QI|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-42.40|45.07|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 11:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJ3QI
ICOADS-302-ZNJ1J7|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-42.06|45.13|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 12:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNJ1J7
ICOADS-302-ZNIZF9|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-41.74|45.18|1|null|0|0|9.3|90|null|0.0|0.0|null|null|2|2016-04-12 13:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNIZF9
ICOADS-302-ZNIXP5|null|null|{1,7,10,11}|{5,7,56}|0|ATLANTIC CONVEYOR (AWS)|2|2|CS|BAREU12|2|5|-41.40|45.23|1|null|0|0|6.7|90|null|0.0|0.0|null|null|2|2016-04-12 14:58:00|HLY|60|2|null|null|null|0|0|null|2024-10-21 19:07:25|2024-10-21 19:07:25. Initial conversion from ICOADS R3.0.2T NRT;2024-11-04 08:41:42. Performed report_timestamp (date_time) and primary_station_id validation;2024-11-04 10:22:44. metadata fix;2024-11-18 08:37:58. Position, tracking and parameter QC flags added|null|null|ICOADS-3-0-2T-172-798-2016-4|ZNIXP5
